,hero_name,position,facet,matches,build_win_rate,talents,abilities,starting,common_late,early,mid,late,core
22,Ancient Apparition,Hard Support,EXPOSURE,237,52,"[0, 0, 1, 0]","['Chilling Touch', 'Cold Feet', 'Cold Feet', 'Ice Vortex', 'Cold Feet', 'Ice Blast', 'Cold Feet', 'Ice Vortex', 'Ice Vortex', '+2 Cold Feet Death Rime Stacks']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Iron Branch', 'Magic Stick', 'Faerie Fire', 'Circlet', 'Enchanted Mango', 'Observer and Sentry Wards', 'Iron Branch']","['Glimmer Cape', 'Force Staff', 'Arcane Boots', 'Scythe of Vyse', 'Octarine Core', 'Ghost Scepter']","['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Null Talisman', 'Arcane Boots']","['Wind Lace', 'Rod of Atos', 'Mekansm', 'Glimmer Cape', 'Force Staff', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Aether Lens', 'Guardian Greaves', 'Ghost Scepter', 'Ethereal Blade']","['Tiara of Selemene', 'Octarine Core', 'Scythe of Vyse', 'Boots of Travel', 'Bloodstone']","['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Arcane Boots', 'Wind Lace', 'Glimmer Cape', 'Force Staff', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Octarine Core', 'Aether Lens', 'Ghost Scepter', 'Tiara of Selemene', 'Scythe of Vyse']"
23,Ancient Apparition,Hard Support,EXPOSURE,111,46,"[0, 0, 1]","['Chilling Touch', 'Cold Feet', 'Cold Feet', 'Ice Vortex', 'Cold Feet', 'Ice Blast', 'Cold Feet', 'Ice Vortex', 'Ice Vortex', '+2 Cold Feet Death Rime Stacks']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Iron Branch', 'Observer and Sentry Wards', 'Faerie Fire', 'Enchanted Mango', 'Iron Branch', 'Circlet', 'Clarity']","['Arcane Boots', 'Glimmer Cape', 'Lotus Orb', 'Scythe of Vyse', 'Aether Lens', 'Octarine Core']","['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Arcane Boots']","['Wind Lace', 'Mekansm', 'Rod of Atos', 'Glimmer Cape', 'Guardian Greaves', 'Force Staff', ""Eul's Scepter of Divinity"", 'Ghost Scepter', 'Pipe of Insight']","['Octarine Core', 'Lotus Orb', 'Bloodstone', 'Gleipnir', 'Scythe of Vyse', 'Boots of Travel', 'Boots of Travel 2']","['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Arcane Boots', 'Wind Lace', 'Force Staff']"
24,Anti-Mage,Carry,MAGEBANE'S MIRROR,160,38,"[1, 1, 0, 0]","['Blink', 'Mana Break', 'Mana Break', 'Counterspell', 'Blink', 'Mana Void', 'Blink', 'Blink', 'Mana Break', 'Mana Break']","['Quelling Blade', 'Tango', 'Circlet', 'Iron Branch', 'Slippers of Agility', 'Magic Stick', 'Iron Branch', 'Faerie Fire']","['Power Treads', 'Battle Fury', 'Manta Style', 'Black King Bar', 'Butterfly', 'Skull Basher']","['Wraith Band', 'Orb of Corrosion', 'Boots of Speed', 'Magic Wand', 'Power Treads']","['Battle Fury', 'Yasha', 'Manta Style', ""Aghanim's Shard"", 'Diffusal Blade', ""Aghanim's Scepter"", ""Linken's Sphere"", 'Eye of Skadi', 'Skull Basher', 'Butterfly', 'Abyssal Blade', 'Moon Shard', 'Black King Bar', 'Disperser']",[],"['Wraith Band', ""Aghanim's Scepter"", 'Eye of Skadi', 'Magic Wand', ""Aghanim's Shard"", 'Boots of Speed', 'Power Treads', 'Battle Fury', 'Yasha', 'Manta Style', 'Butterfly']"
25,Anti-Mage,Carry,MAGEBANE'S MIRROR,42,57,"[1, 0, 0, 1]","['Blink', 'Counterspell', 'Mana Break', 'Mana Break', 'Mana Break', 'Mana Void', 'Blink', 'Blink', 'Blink', 'Counterspell']","['Quelling Blade', 'Tango', 'Circlet', 'Iron Branch', 'Slippers of Agility', 'Iron Branch', 'Magic Stick', 'Faerie Fire', 'Circlet', 'Iron Branch']","['Manta Style', 'Abyssal Blade', 'Butterfly', 'Battle Fury', 'Eye of Skadi', ""Linken's Sphere""]","['Wraith Band', 'Boots of Speed', 'Power Treads']","['Battle Fury', 'Yasha', 'Manta Style', 'Vanguard', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Skull Basher', 'Butterfly', 'Eye of Skadi', 'Abyssal Blade']","[""Linken's Sphere"", 'Diffusal Blade', 'Monkey King Bar', 'Black King Bar', 'Disperser', 'Assault Cuirass', 'Satanic', 'Divine Rapier', 'Boots of Travel']","['Wraith Band', 'Boots of Speed', 'Power Treads', 'Battle Fury', 'Yasha', 'Manta Style', 'Abyssal Blade', 'Skull Basher', 'Butterfly', ""Aghanim's Scepter"", 'Magic Wand']"
26,Anti-Mage,Carry,MANA THIRST,398,45,"[1, 0, 0, 0]","['Blink', 'Mana Break', 'Mana Break', 'Counterspell', 'Blink', 'Mana Void', 'Blink', 'Blink', 'Mana Break', 'Mana Break']","['Quelling Blade', 'Tango', 'Circlet', 'Slippers of Agility', 'Iron Branch', 'Iron Branch', 'Magic Stick', 'Faerie Fire']","['Manta Style', 'Battle Fury', 'Abyssal Blade', 'Butterfly', 'Black King Bar', 'Eye of Skadi']","['Wraith Band', 'Wraith Band', 'Orb of Corrosion', 'Boots of Speed', 'Magic Wand', 'Power Treads']","['Battle Fury', 'Yasha', 'Manta Style', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Diffusal Blade', 'Skull Basher', 'Eye of Skadi', 'Butterfly', ""Linken's Sphere"", 'Abyssal Blade']","['Disperser', 'Black King Bar', 'Monkey King Bar', 'Moon Shard', 'Scythe of Vyse', 'Aeon Disk']","['Wraith Band', 'Boots of Speed', 'Power Treads', 'Battle Fury', 'Yasha', 'Manta Style', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Magic Wand', ""Linken's Sphere"", 'Disperser', 'Black King Bar', 'Butterfly', 'Skull Basher', 'Abyssal Blade', 'Eye of Skadi', 'Diffusal Blade', 'Monkey King Bar']"
27,Arc Warden,Carry,DISORDER,163,50,"[0, 0, 0, 1]","['Spark Wraith', 'Flux', 'Spark Wraith', 'Flux', 'Spark Wraith', 'Tempest Double', 'Spark Wraith', 'Flux', 'Flux', 'Magnetic Field']","['Circlet', 'Tango', 'Slippers of Agility', 'Iron Branch', 'Magic Stick', 'Faerie Fire', 'Iron Branch', 'Iron Branch', 'Circlet']","['Manta Style', 'Bloodthorn', 'Gleipnir', 'Hurricane Pike', 'Scythe of Vyse', 'Boots of Travel']","['Wraith Band', 'Null Talisman', 'Magic Wand', 'Hand of Midas', 'Boots of Speed']","['Maelstrom', 'Power Treads', 'Gleipnir', 'Dragon Lance', 'Orchid Malevolence', 'Boots of Travel', ""Aghanim's Shard"", 'Yasha', 'Hurricane Pike', 'Diffusal Blade', 'Manta Style', 'Bloodthorn', 'Black King Bar', 'Monkey King Bar', 'Shadow Blade', 'Disperser', 'Crystalys']","['Daedalus', 'Butterfly', 'Scythe of Vyse', 'Silver Edge', 'Boots of Travel 2']","['Wraith Band', 'Magic Wand', 'Hand of Midas', 'Boots of Speed', 'Maelstrom', 'Power Treads', 'Gleipnir', 'Boots of Travel', ""Aghanim's Shard"", 'Yasha', 'Orchid Malevolence', 'Hurricane Pike', 'Dragon Lance', 'Manta Style', 'Bloodthorn', 'Shadow Blade']"
28,Arc Warden,Mid,ORDER,75,52,"[0, 0, 0, 1]","['Spark Wraith', 'Flux', 'Spark Wraith', 'Flux', 'Spark Wraith', 'Tempest Double', 'Spark Wraith', 'Flux', 'Flux', '+200 Health']","['Tango', 'Faerie Fire', 'Observer Ward', 'Circlet', 'Iron Branch', 'Iron Branch', 'Slippers of Agility', 'Iron Branch', 'Circlet']","['Black King Bar', 'Daedalus', 'Silver Edge', 'Hurricane Pike', 'Mjollnir', 'Gleipnir']","['Bottle', 'Wraith Band', 'Magic Wand', 'Boots of Speed', 'Hand of Midas', 'Power Treads']","['Maelstrom', 'Mjollnir', 'Gleipnir', 'Dragon Lance', 'Force Staff', 'Boots of Travel', 'Yasha', 'Orchid Malevolence', 'Manta Style', 'Black King Bar', 'Hurricane Pike', ""Aghanim's Shard"", 'Butterfly', 'Crystalys', 'Monkey King Bar', 'Bloodthorn', 'Assault Cuirass']","['Daedalus', 'Shadow Blade', 'Scythe of Vyse', 'Silver Edge', 'Satanic', 'Boots of Travel 2', 'Refresher Orb']","['Bottle', 'Wraith Band', 'Magic Wand', 'Boots of Speed', 'Hand of Midas', 'Power Treads', 'Maelstrom', 'Gleipnir', 'Boots of Travel', 'Mjollnir', 'Dragon Lance', 'Black King Bar', 'Crystalys', 'Yasha', 'Hurricane Pike']"
29,Arc Warden,Mid,DISORDER,472,47,"[0, 0, 0, 1]","['Spark Wraith', 'Flux', 'Spark Wraith', 'Flux', 'Spark Wraith', 'Tempest Double', 'Spark Wraith', 'Flux', 'Flux', 'Magnetic Field']","['Observer Ward', 'Tango', 'Faerie Fire', 'Circlet', 'Iron Branch', 'Slippers of Agility', 'Iron Branch', 'Circlet', 'Magic Stick', 'Iron Branch']","['Gleipnir', 'Black King Bar', 'Hand of Midas', 'Scythe of Vyse', 'Boots of Travel', 'Hurricane Pike']","['Bottle', 'Wraith Band', 'Magic Wand', 'Hand of Midas', 'Boots of Speed']","['Rod of Atos', 'Maelstrom', 'Power Treads', 'Gleipnir', 'Boots of Travel', 'Dragon Lance', ""Aghanim's Shard"", 'Orchid Malevolence', 'Yasha', 'Force Staff', 'Hurricane Pike', 'Shadow Blade', 'Manta Style', 'Black King Bar', 'Bloodthorn', 'Satanic', 'Butterfly', 'Monkey King Bar', 'Scythe of Vyse']",['Daedalus'],"['Wraith Band', 'Hurricane Pike', 'Dragon Lance', 'Power Treads', 'Magic Wand', 'Hand of Midas', 'Boots of Speed', 'Maelstrom', 'Gleipnir', 'Boots of Travel', ""Aghanim's Shard"", 'Orchid Malevolence', 'Yasha', 'Manta Style', 'Black King Bar', 'Bloodthorn']"
30,Arc Warden,Mid,DISORDER,220,64,"[0, 0, 0, 1]","['Spark Wraith', 'Flux', 'Spark Wraith', 'Flux', 'Flux', 'Tempest Double', 'Flux', 'Spark Wraith', 'Spark Wraith', '+200 Health']","['Observer Ward', 'Faerie Fire', 'Circlet', 'Tango', 'Iron Branch', 'Slippers of Agility', 'Iron Branch', 'Magic Stick', 'Circlet', 'Iron Branch']","['Gleipnir', 'Bloodthorn', 'Hurricane Pike', 'Black King Bar', 'Manta Style', 'Boots of Travel 2']","['Wraith Band', 'Magic Wand', 'Hand of Midas', 'Boots of Speed']","['Maelstrom', 'Rod of Atos', 'Power Treads', 'Gleipnir', 'Dragon Lance', 'Force Staff', 'Boots of Travel', 'Orchid Malevolence', 'Yasha', ""Aghanim's Shard"", 'Hurricane Pike', 'Manta Style', 'Shadow Blade', 'Black King Bar', 'Bloodthorn']","['Eye of Skadi', 'Butterfly', 'Silver Edge', 'Scythe of Vyse', 'Boots of Travel 2', 'Moon Shard', 'Refresher Orb']","['Magic Wand', 'Hand of Midas', 'Boots of Speed', 'Maelstrom', 'Gleipnir', 'Black King Bar', ""Aghanim's Shard"", 'Bloodthorn', 'Hurricane Pike', 'Orchid Malevolence', 'Dragon Lance', 'Boots of Travel', 'Manta Style', 'Yasha', 'Wraith Band', 'Power Treads', 'Boots of Travel 2', 'Scythe of Vyse']"
31,Axe,Carry,ONE MAN ARMY,22,41,"[0, 0, 1, 1]","['Counter Helix', ""Berserker's Call"", 'Counter Helix', 'Battle Hunger', 'Counter Helix', 'Culling Blade', 'Counter Helix', ""Berserker's Call"", ""Berserker's Call"", ""Berserker's Call""]","['Tango', 'Quelling Blade', 'Gauntlets of Strength', 'Ring of Protection', 'Circlet', 'Iron Branch', 'Iron Branch', 'Observer Ward', 'Healing Salve']","['Black King Bar', 'Phase Boots', 'Octarine Core', 'Refresher Orb', 'Blade Mail', 'Yasha and Kaya']","['Bracer', 'Vanguard', 'Boots of Speed', 'Phase Boots', 'Magic Wand']","['Blade Mail', 'Blink Dagger', ""Aghanim's Shard"", 'Eternal Shroud', 'Black King Bar', 'Veil of Discord', ""Shiva's Guard"", 'Octarine Core']","['Bloodstone', 'Boots of Travel', 'Overwhelming Blink', 'Refresher Orb', 'Arcane Blink']","['Boots of Speed', 'Phase Boots', 'Blade Mail', 'Blink Dagger']"
32,Axe,Offlane,ONE MAN ARMY,1926,50,"[1, 0, 1, 1]","['Battle Hunger', 'Counter Helix', 'Counter Helix', ""Berserker's Call"", 'Counter Helix', 'Culling Blade', 'Counter Helix', ""Berserker's Call"", ""Berserker's Call"", ""Berserker's Call""]","['Tango', 'Gauntlets of Strength', 'Circlet', 'Iron Branch', 'Quelling Blade', 'Ring of Protection', 'Iron Branch', 'Gauntlets of Strength', 'Magic Stick', 'Iron Branch']","['Black King Bar', 'Blade Mail', 'Blink Dagger', 'Phase Boots', 'Bloodstone', 'Refresher Orb']","['Bracer', 'Bracer', 'Boots of Speed', 'Wind Lace', 'Magic Wand', 'Phase Boots', 'Vanguard']","['Blade Mail', 'Blink Dagger', ""Aghanim's Shard"", 'Black King Bar', 'Eternal Shroud', 'Boots of Travel', ""Aghanim's Scepter"", 'Bloodstone']","['Refresher Orb', 'Overwhelming Blink', 'Boots of Travel 2']","['Bracer', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Blade Mail', 'Blink Dagger', ""Aghanim's Shard"", 'Black King Bar', 'Eternal Shroud', 'Boots of Travel', ""Aghanim's Scepter"", 'Bloodstone', 'Refresher Orb']"
33,Axe,Offlane,CALL OUT,650,44,"[1, 0, 1, 1]","['Battle Hunger', 'Counter Helix', 'Counter Helix', ""Berserker's Call"", 'Counter Helix', 'Culling Blade', 'Counter Helix', ""Berserker's Call"", ""Berserker's Call"", ""Berserker's Call""]","['Tango', 'Quelling Blade', 'Gauntlets of Strength', 'Circlet', 'Iron Branch', 'Iron Branch', 'Magic Stick', 'Ring of Protection', 'Iron Branch', 'Faerie Fire', 'Gauntlets of Strength']","['Blade Mail', 'Black King Bar', 'Phase Boots', 'Blink Dagger', 'Bloodstone', 'Refresher Orb']","['Bracer', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Wind Lace', 'Phase Boots', 'Vanguard']","['Blade Mail', 'Blink Dagger', 'Boots of Travel', ""Aghanim's Shard"", 'Eternal Shroud', 'Black King Bar', 'Bloodstone', 'Lotus Orb', ""Aghanim's Scepter""]","['Arcane Blink', 'Refresher Orb', 'Overwhelming Blink', 'Boots of Travel 2']","['Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Blade Mail', 'Blink Dagger', ""Aghanim's Shard"", 'Black King Bar', 'Bloodstone', ""Aghanim's Scepter""]"
34,Axe,Offlane,CALL OUT,73,79,"[0, 0, 1, 1]","['Battle Hunger', 'Counter Helix', 'Counter Helix', ""Berserker's Call"", 'Counter Helix', 'Culling Blade', 'Counter Helix', ""Berserker's Call"", ""Berserker's Call"", ""Berserker's Call""]","['Quelling Blade', 'Tango', 'Circlet', 'Gauntlets of Strength', 'Iron Branch', 'Iron Branch', 'Ring of Protection', 'Magic Stick', 'Faerie Fire', 'Gauntlets of Strength', 'Iron Branch']","['Blade Mail', 'Black King Bar', 'Blink Dagger', 'Bloodstone', 'Boots of Travel', 'Refresher Orb']",[],"['Blade Mail', 'Blink Dagger', 'Black King Bar', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Crimson Guard', 'Boots of Travel', 'Bloodstone']","['Refresher Orb', 'Arcane Blink', 'Boots of Travel 2', 'Overwhelming Blink']","['Bracer', 'Boots of Speed', 'Phase Boots', 'Blade Mail', 'Blink Dagger', 'Black King Bar', 'Bloodstone', 'Vanguard', ""Aghanim's Scepter"", 'Magic Wand', 'Boots of Travel', ""Aghanim's Shard""]"
35,Axe,Support,ONE MAN ARMY,22,32,"[1, 0, 1]","['Battle Hunger', 'Counter Helix', 'Counter Helix', ""Berserker's Call"", 'Counter Helix', 'Culling Blade', 'Counter Helix', ""Berserker's Call"", ""Berserker's Call"", ""Berserker's Call""]","['Tango', 'Blood Grenade', 'Observer and Sentry Wards', 'Orb of Venom', 'Sentry Ward', 'Iron Branch', 'Ring of Protection', 'Observer Ward', 'Iron Branch']","['Phase Boots', 'Blade Mail', 'Blink Dagger', 'Black King Bar', ""Aghanim's Scepter"", 'Refresher Orb']","['Boots of Speed', 'Bracer', 'Wind Lace', 'Magic Wand', 'Phase Boots']","['Blink Dagger', 'Blade Mail', ""Aghanim's Shard"", 'Black King Bar', 'Octarine Core']","['Refresher Orb', ""Aghanim's Scepter"", 'Crimson Guard']","['Boots of Speed', 'Wind Lace', 'Magic Wand', 'Phase Boots', 'Blink Dagger', 'Blade Mail']"
36,Bane,Mid,DREAM STALKER,70,44,"[1, 1, 0, 0]","['Brain Sap', 'Nightmare', 'Brain Sap', 'Nightmare', 'Brain Sap', ""Fiend's Grip"", 'Brain Sap', 'Nightmare', 'Nightmare', '-3s Brain Sap Cooldown']","['Observer Ward', 'Tango', 'Iron Branch', 'Faerie Fire', 'Circlet', 'Iron Branch', 'Circlet', 'Null Talisman', 'Iron Branch', 'Mantle of Intelligence', 'Circlet']","['Blink Dagger', 'Khanda', 'Shadow Blade', 'Arcane Boots', 'Octarine Core', ""Eul's Scepter of Divinity""]","['Bottle', 'Null Talisman', 'Null Talisman', 'Wraith Band', 'Ring of Basilius', 'Boots of Speed', 'Magic Wand', 'Arcane Boots', 'Power Treads', 'Wind Lace']","['Phylactery', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Boots of Travel', 'Yasha', 'Crystalys', 'Blink Dagger', 'Shadow Blade', 'Khanda', 'Manta Style', 'Aether Lens']","['Octarine Core', ""Eul's Scepter of Divinity"", ""Linken's Sphere"", 'Ethereal Blade']","['Bottle', 'Null Talisman', 'Null Talisman', 'Boots of Speed', 'Magic Wand', 'Phylactery', ""Aghanim's Shard"", 'Arcane Boots', 'Power Treads', ""Aghanim's Scepter"", 'Khanda', 'Blink Dagger']"
37,Bane,Offlane,DREAM STALKER,21,38,"[1, 1, 0]","['Enfeeble', 'Brain Sap', 'Enfeeble', 'Brain Sap', 'Enfeeble', ""Fiend's Grip"", 'Enfeeble', 'Brain Sap', 'Brain Sap', 'Nightmare']","['Tango', 'Circlet', 'Iron Branch', 'Iron Branch', 'Circlet', 'Magic Stick', 'Faerie Fire']","['Spirit Vessel', 'Boots of Speed', ""Aghanim's Scepter"", 'Black King Bar', 'Kaya and Sange']","['Wraith Band', 'Bracer', 'Null Talisman', 'Magic Wand', 'Ring of Basilius', 'Wraith Band', 'Arcane Boots', 'Boots of Speed', 'Power Treads']","['Meteor Hammer', 'Aether Lens', 'Phylactery', ""Aghanim's Scepter"", 'Kaya', ""Aghanim's Shard"", 'Yasha', 'Manta Style', 'Khanda']","['Black King Bar', 'Hurricane Pike', 'Kaya and Sange']","['Magic Wand', 'Boots of Speed', 'Aether Lens', ""Aghanim's Scepter""]"
38,Bane,Support,DREAM STALKER,109,49,"[1, 0, 1]","['Brain Sap', 'Nightmare', 'Brain Sap', 'Nightmare', 'Brain Sap', ""Fiend's Grip"", 'Brain Sap', 'Nightmare', 'Nightmare', '-3s Brain Sap Cooldown']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', 'Magic Stick', 'Circlet', 'Circlet', 'Iron Branch', 'Enchanted Mango', 'Faerie Fire', 'Iron Branch']","['Arcane Boots', 'Aether Lens', 'Magic Wand', 'Glimmer Cape', 'Refresher Orb', ""Aghanim's Scepter""]","['Null Talisman', 'Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Bracer', 'Wind Lace', 'Arcane Boots']","['Glimmer Cape', 'Aether Lens', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Blink Dagger']","['Refresher Orb', 'Wind Waker']","['Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots', 'Glimmer Cape', 'Wind Lace', 'Aether Lens', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Blink Dagger']"
39,Bane,Support,SLEEPWALK,82,49,"[0, 0, 1]","['Brain Sap', 'Nightmare', 'Brain Sap', 'Nightmare', 'Brain Sap', ""Fiend's Grip"", 'Brain Sap', 'Nightmare', 'Nightmare', 'Enfeeble']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Circlet', 'Observer and Sentry Wards', 'Iron Branch', 'Magic Stick', 'Faerie Fire', 'Enchanted Mango', 'Iron Branch', 'Iron Branch', 'Circlet']","['Blink Dagger', ""Aghanim's Scepter"", 'Arcane Boots', 'Aether Lens', 'Boots of Travel', 'Force Staff']","['Null Talisman', 'Magic Wand', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Wind Lace']","['Tranquil Boots', 'Aether Lens', 'Glimmer Cape', ""Aghanim's Shard"", 'Ghost Scepter', 'Blink Dagger', 'Force Staff', ""Aghanim's Scepter""]",['Orchid Malevolence'],"['Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Aether Lens', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Blink Dagger', 'Magic Wand']"
40,Bane,Hard Support,DREAM STALKER,321,63,"[0, 0, 1, 0]","['Brain Sap', 'Nightmare', 'Brain Sap', 'Nightmare', 'Brain Sap', ""Fiend's Grip"", 'Brain Sap', 'Nightmare', 'Nightmare', 'Enfeeble']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Iron Branch', 'Magic Stick', 'Observer and Sentry Wards', 'Circlet', 'Faerie Fire', 'Enchanted Mango', 'Iron Branch', 'Circlet', 'Iron Branch']","[""Aghanim's Scepter"", 'Aether Lens', 'Arcane Boots', 'Blink Dagger', 'Glimmer Cape', 'Force Staff']","['Boots of Speed', 'Magic Wand', 'Null Talisman', 'Ring of Basilius', 'Wind Lace', 'Arcane Boots']","['Aether Lens', 'Force Staff', 'Glimmer Cape', ""Aghanim's Shard"", 'Ghost Scepter', 'Blink Dagger', ""Aghanim's Scepter""]","['Tiara of Selemene', 'Aeon Disk', 'Octarine Core', 'Boots of Travel', 'Refresher Orb', 'Black King Bar', 'Shadow Blade', 'Manta Style']","['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Wind Lace', 'Arcane Boots', 'Aether Lens', 'Glimmer Cape', ""Aghanim's Shard"", 'Blink Dagger', ""Aghanim's Scepter""]"
41,Bane,Hard Support,DREAM STALKER,92,30,"[1, 0]","['Brain Sap', 'Nightmare', 'Brain Sap', 'Nightmare', 'Brain Sap', ""Fiend's Grip"", 'Brain Sap', 'Nightmare', 'Nightmare', 'Enfeeble']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Iron Branch', 'Magic Stick', 'Circlet', 'Observer and Sentry Wards', 'Enchanted Mango', 'Faerie Fire', 'Circlet', 'Iron Branch', 'Iron Branch']",[],"['Boots of Speed', 'Magic Wand', 'Arcane Boots']","['Force Staff', 'Blink Dagger', 'Ghost Scepter', ""Aghanim's Shard""]",[],"['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Wind Lace', 'Arcane Boots']"
42,Bane,Hard Support,SLEEPWALK,205,59,"[0, 0, 1, 0]","['Brain Sap', 'Nightmare', 'Brain Sap', 'Nightmare', 'Brain Sap', ""Fiend's Grip"", 'Brain Sap', 'Nightmare', 'Nightmare', 'Enfeeble']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Circlet', 'Iron Branch', 'Magic Stick', 'Observer and Sentry Wards', 'Enchanted Mango', 'Iron Branch', 'Faerie Fire', 'Iron Branch']","['Aether Lens', ""Aghanim's Scepter"", 'Arcane Boots', 'Glimmer Cape', 'Blink Dagger', 'Force Staff']","['Null Talisman', 'Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Wind Lace', 'Arcane Boots']","['Aether Lens', ""Aghanim's Shard"", 'Glimmer Cape', 'Force Staff', 'Blink Dagger', ""Aghanim's Scepter""]","['Boots of Travel', 'Aeon Disk', 'Ethereal Blade']","['Boots of Speed', 'Magic Wand', 'Arcane Boots', 'Aether Lens', ""Aghanim's Shard"", 'Glimmer Cape', 'Ring of Basilius', 'Wind Lace', 'Blink Dagger', ""Aghanim's Scepter""]"
43,Bane,Hard Support,SLEEPWALK,91,30,"[0, 0]","['Brain Sap', 'Nightmare', 'Brain Sap', 'Nightmare', 'Brain Sap', ""Fiend's Grip"", 'Brain Sap', 'Nightmare', 'Nightmare', 'Enfeeble']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Iron Branch', 'Magic Stick', 'Circlet', 'Faerie Fire', 'Enchanted Mango', 'Observer and Sentry Wards', 'Iron Branch', 'Iron Branch']",[],"['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Arcane Boots']","['Wind Lace', 'Force Staff', 'Aether Lens', 'Glimmer Cape', ""Aghanim's Shard"", 'Ghost Scepter', 'Blink Dagger', 'Lotus Orb']",[],"['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Glimmer Cape', 'Wind Lace', 'Arcane Boots', 'Aether Lens']"
44,Batrider,Mid,STOKED,415,53,"[1, 1, 0, 0]","['Sticky Napalm', 'Flamebreak', 'Sticky Napalm', 'Firefly', 'Sticky Napalm', 'Flaming Lasso', 'Sticky Napalm', 'Firefly', 'Firefly', 'Firefly']","['Tango', 'Faerie Fire', 'Observer Ward', 'Blood Grenade', 'Iron Branch', 'Iron Branch', 'Circlet', 'Iron Branch', 'Iron Branch']","['Blink Dagger', 'Black King Bar', 'Octarine Core', 'Boots of Travel', 'Refresher Orb', 'Hurricane Pike']","['Bottle', 'Boots of Speed', 'Null Talisman', 'Bracer', 'Magic Wand', 'Wind Lace', 'Power Treads', 'Boots of Travel']","['Orchid Malevolence', 'Blink Dagger', 'Witch Blade', 'Yasha', 'Dragon Lance', 'Black King Bar', ""Aghanim's Shard"", 'Manta Style', 'Force Staff', 'Hurricane Pike', 'Octarine Core', ""Shiva's Guard"", ""Linken's Sphere"", 'Parasma']","['Ethereal Blade', 'Refresher Orb']","['Bottle', 'Boots of Speed', 'Null Talisman', 'Magic Wand', 'Wind Lace', 'Boots of Travel', 'Blink Dagger', 'Witch Blade', 'Black King Bar', ""Aghanim's Shard"", 'Force Staff', 'Hurricane Pike', 'Octarine Core']"
